[A:cfg] ring_sharding T=64 N=4 -> shards=16 block=4 routing=worker_id
[A:thread] Worker pinned host=0 client=1 -> cpu=1 (pid=47382)
[A:thread] Worker pinned host=0 client=2 -> cpu=2 (pid=47383)
[A:thread] Worker pinned host=0 client=3 -> cpu=3 (pid=47384)
[A:thread] Worker pinned host=0 client=4 -> cpu=4 (pid=47385)
[A:thread] Worker pinned host=0 client=5 -> cpu=5 (pid=47386)
[A:thread] Worker pinned host=0 client=6 -> cpu=6 (pid=47387)
[A:thread] Worker pinned host=0 client=7 -> cpu=7 (pid=47388)
[A:thread] Worker pinned host=0 client=8 -> cpu=8 (pid=47389)
[A:thread] Worker pinned host=0 client=9 -> cpu=9 (pid=47390)
[A:thread] Worker pinned host=0 client=10 -> cpu=10 (pid=47391)
[A:thread] Worker pinned host=0 client=11 -> cpu=11 (pid=47392)
[A:thread] Worker pinned host=0 client=12 -> cpu=12 (pid=47393)
[A:thread] Worker pinned host=0 client=13 -> cpu=13 (pid=47394)
[A:thread] Worker pinned host=0 client=14 -> cpu=14 (pid=47395)
[A:thread] Worker pinned host=0 client=15 -> cpu=15 (pid=47396)
[A:thread] Worker pinned host=0 client=16 -> cpu=16 (pid=47397)
[A:thread] Worker pinned host=0 client=17 -> cpu=17 (pid=47398)
[A:thread] Worker pinned host=0 client=18 -> cpu=18 (pid=47399)
[A:thread] Worker pinned host=0 client=19 -> cpu=19 (pid=47400)
[A:thread] Worker pinned host=0 client=20 -> cpu=20 (pid=47401)
[A:thread] Worker pinned host=0 client=21 -> cpu=21 (pid=47402)
[A:thread] Worker pinned host=0 client=22 -> cpu=22 (pid=47403)
[A:thread] Worker pinned host=0 client=23 -> cpu=23 (pid=47404)
[A:thread] Worker pinned host=0 client=24 -> cpu=24 (pid=47405)
[A:thread] Worker pinned host=0 client=25 -> cpu=25 (pid=47406)
[A:thread] Worker pinned host=0 client=26 -> cpu=26 (pid=47407)
[A:thread] Worker pinned host=0 client=27 -> cpu=27 (pid=47408)
[A:thread] Worker pinned host=0 client=28 -> cpu=28 (pid=47409)
[A:thread] Worker pinned host=0 client=29 -> cpu=29 (pid=47410)
[A:thread] Worker pinned host=0 client=30 -> cpu=30 (pid=47411)
[A:thread] Worker pinned host=0 client=31 -> cpu=31 (pid=47412)
[A:thread] Worker pinned host=0 client=32 -> cpu=32 (pid=47413)
[A:thread] Worker pinned host=0 client=33 -> cpu=33 (pid=47414)
[A:thread] Worker pinned host=0 client=34 -> cpu=34 (pid=47415)
[A:thread] Worker pinned host=0 client=35 -> cpu=35 (pid=47416)
[A:thread] Worker pinned host=0 client=36 -> cpu=36 (pid=47417)
[A:thread] Worker pinned host=0 client=37 -> cpu=37 (pid=47418)
[A:thread] Worker pinned host=0 client=38 -> cpu=38 (pid=47419)
[A:thread] Worker pinned host=0 client=39 -> cpu=39 (pid=47420)
[A:thread] Worker pinned host=0 client=40 -> cpu=40 (pid=47421)
[A:thread] Worker pinned host=0 client=41 -> cpu=41 (pid=47422)
[A:thread] Worker pinned host=0 client=42 -> cpu=42 (pid=47423)
[A:thread] Worker pinned host=0 client=43 -> cpu=43 (pid=47424)
[A:thread] Worker pinned host=0 client=44 -> cpu=44 (pid=47425)
[A:thread] Worker pinned host=0 client=45 -> cpu=45 (pid=47426)
[A:thread] Worker pinned host=0 client=46 -> cpu=46 (pid=47427)
[A:thread] Worker pinned host=0 client=47 -> cpu=47 (pid=47428)
[A:thread] Worker pinned host=0 client=48 -> cpu=48 (pid=47429)
[A:thread] Worker pinned host=0 client=49 -> cpu=49 (pid=47430)
[A:thread] Worker pinned host=0 client=50 -> cpu=50 (pid=47431)
[A:thread] Worker pinned host=0 client=51 -> cpu=51 (pid=47432)
[A:thread] Worker pinned host=0 client=52 -> cpu=52 (pid=47433)
[A:thread] Worker pinned host=0 client=53 -> cpu=53 (pid=47434)
[A:thread] Worker pinned host=0 client=54 -> cpu=54 (pid=47435)
[A:thread] Worker pinned host=0 client=55 -> cpu=55 (pid=47436)
[A:thread] Worker pinned host=0 client=56 -> cpu=56 (pid=47437)
[A:thread] Worker pinned host=0 client=57 -> cpu=57 (pid=47438)
[A:thread] Worker pinned host=0 client=58 -> cpu=58 (pid=47439)
[A:thread] Worker pinned host=0 client=59 -> cpu=59 (pid=47440)
[A:thread] Worker pinned host=0 client=60 -> cpu=60 (pid=47441)
[A:thread] Worker pinned host=0 client=61 -> cpu=61 (pid=47442)
[A:thread] Worker pinned host=0 client=62 -> cpu=62 (pid=47443)
[A:thread] Worker pinned host=0 client=0 -> cpu=0 (pid=47357)
[A:thread] Worker pinned host=0 client=63 -> cpu=63 (pid=47444)
[A:thread] WriteRecv0 pid=47357 tid=140441968092864 cpu=64 host=0 rings=[0,1,2,3]
[A:thread] WriteRecv1 pid=47357 tid=140441959700160 cpu=65 host=0 rings=[4,5,6,7]
[A:thread] WriteRecv2 pid=47357 tid=140441951307456 cpu=66 host=0 rings=[8,9,10,11]
[A:thread] WriteRecv3 pid=47357 tid=140441901287104 cpu=67 host=0 rings=[12,13,14,15]
[A:thread] ReadRecv0 pid=47357 tid=140441892894400 cpu=68 host=0 rings=[0,1,2,3]
[A:thread] ReadRecv1 pid=47357 tid=140441884501696 cpu=69 host=0 rings=[4,5,6,7]
[A:thread] ReadRecv2 pid=47357 tid=140441806698176 cpu=70 host=0 rings=[8,9,10,11]
[A:thread] ReadRecv3 pid=47357 tid=140441798305472 cpu=71 host=0 rings=[12,13,14,15]
[A:thread] InvalRecv0 pid=47357 tid=140441789912768 cpu=72 host=0 rings=[0,1,2,3]
[A:thread] InvalRecv1 pid=47357 tid=140441781520064 cpu=73 host=0 rings=[4,5,6,7]
[A:thread] InvalRecv2 pid=47357 tid=140441773127360 cpu=74 host=0 rings=[8,9,10,11]
[A:thread] InvalRecv3 pid=47357 tid=140441764734656 cpu=75 host=0 rings=[12,13,14,15]
[A:thread] ReservHandler pid=47357 tid=140441756341952 pinned cpu=85 (host_id=0)
[A:tls] worker host=0 client=0 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=3 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=1 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=2 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=52 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=62 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=45 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=44 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=31 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=16 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=51 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=39 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=33 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=63 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=34 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=59 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=8 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=35 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=15 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=54 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=29 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=21 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=12 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=22 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=28 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=61 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=41 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=25 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=5 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=10 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=7 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=37 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=4 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=42 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=23 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=6 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=36 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=30 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=19 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=20 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=38 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=11 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=40 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=32 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=27 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=14 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=18 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=24 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=50 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=57 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=48 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=43 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=49 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=26 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=60 entries=1024 (~1088 KiB)
