[A:cfg] ring_sharding T=64 N=4 -> shards=16 block=4 routing=worker_id
[A:thread] Worker pinned host=0 client=1 -> cpu=1 (pid=47236)
[A:thread] Worker pinned host=0 client=2 -> cpu=2 (pid=47237)
[A:thread] Worker pinned host=0 client=3 -> cpu=3 (pid=47238)
[A:thread] Worker pinned host=0 client=4 -> cpu=4 (pid=47239)
[A:thread] Worker pinned host=0 client=5 -> cpu=5 (pid=47240)
[A:thread] Worker pinned host=0 client=6 -> cpu=6 (pid=47241)
[A:thread] Worker pinned host=0 client=7 -> cpu=7 (pid=47242)
[A:thread] Worker pinned host=0 client=8 -> cpu=8 (pid=47243)
[A:thread] Worker pinned host=0 client=9 -> cpu=9 (pid=47244)
[A:thread] Worker pinned host=0 client=10 -> cpu=10 (pid=47245)
[A:thread] Worker pinned host=0 client=11 -> cpu=11 (pid=47246)
[A:thread] Worker pinned host=0 client=12 -> cpu=12 (pid=47247)
[A:thread] Worker pinned host=0 client=13 -> cpu=13 (pid=47248)
[A:thread] Worker pinned host=0 client=14 -> cpu=14 (pid=47249)
[A:thread] Worker pinned host=0 client=15 -> cpu=15 (pid=47250)
[A:thread] Worker pinned host=0 client=16 -> cpu=16 (pid=47251)
[A:thread] Worker pinned host=0 client=17 -> cpu=17 (pid=47252)
[A:thread] Worker pinned host=0 client=18 -> cpu=18 (pid=47253)
[A:thread] Worker pinned host=0 client=19 -> cpu=19 (pid=47254)
[A:thread] Worker pinned host=0 client=20 -> cpu=20 (pid=47255)
[A:thread] Worker pinned host=0 client=21 -> cpu=21 (pid=47256)
[A:thread] Worker pinned host=0 client=22 -> cpu=22 (pid=47257)
[A:thread] Worker pinned host=0 client=23 -> cpu=23 (pid=47258)
[A:thread] Worker pinned host=0 client=24 -> cpu=24 (pid=47259)
[A:thread] Worker pinned host=0 client=25 -> cpu=25 (pid=47260)
[A:thread] Worker pinned host=0 client=26 -> cpu=26 (pid=47261)
[A:thread] Worker pinned host=0 client=27 -> cpu=27 (pid=47262)
[A:thread] Worker pinned host=0 client=28 -> cpu=28 (pid=47263)
[A:thread] Worker pinned host=0 client=29 -> cpu=29 (pid=47264)
[A:thread] Worker pinned host=0 client=30 -> cpu=30 (pid=47265)
[A:thread] Worker pinned host=0 client=31 -> cpu=31 (pid=47266)
[A:thread] Worker pinned host=0 client=32 -> cpu=32 (pid=47267)
[A:thread] Worker pinned host=0 client=33 -> cpu=33 (pid=47268)
[A:thread] Worker pinned host=0 client=34 -> cpu=34 (pid=47269)
[A:thread] Worker pinned host=0 client=35 -> cpu=35 (pid=47270)
[A:thread] Worker pinned host=0 client=36 -> cpu=36 (pid=47271)
[A:thread] Worker pinned host=0 client=37 -> cpu=37 (pid=47272)
[A:thread] Worker pinned host=0 client=38 -> cpu=38 (pid=47273)
[A:thread] Worker pinned host=0 client=39 -> cpu=39 (pid=47274)
[A:thread] Worker pinned host=0 client=40 -> cpu=40 (pid=47275)
[A:thread] Worker pinned host=0 client=41 -> cpu=41 (pid=47276)
[A:thread] Worker pinned host=0 client=42 -> cpu=42 (pid=47277)
[A:thread] Worker pinned host=0 client=43 -> cpu=43 (pid=47278)
[A:thread] Worker pinned host=0 client=44 -> cpu=44 (pid=47279)
[A:thread] Worker pinned host=0 client=45 -> cpu=45 (pid=47280)
[A:thread] Worker pinned host=0 client=46 -> cpu=46 (pid=47281)
[A:thread] Worker pinned host=0 client=47 -> cpu=47 (pid=47282)
[A:thread] Worker pinned host=0 client=48 -> cpu=48 (pid=47283)
[A:thread] Worker pinned host=0 client=49 -> cpu=49 (pid=47284)
[A:thread] Worker pinned host=0 client=50 -> cpu=50 (pid=47285)
[A:thread] Worker pinned host=0 client=51 -> cpu=51 (pid=47286)
[A:thread] Worker pinned host=0 client=52 -> cpu=52 (pid=47287)
[A:thread] Worker pinned host=0 client=53 -> cpu=53 (pid=47288)
[A:thread] Worker pinned host=0 client=54 -> cpu=54 (pid=47289)
[A:thread] Worker pinned host=0 client=55 -> cpu=55 (pid=47290)
[A:thread] Worker pinned host=0 client=56 -> cpu=56 (pid=47291)
[A:thread] Worker pinned host=0 client=57 -> cpu=57 (pid=47292)
[A:thread] Worker pinned host=0 client=58 -> cpu=58 (pid=47293)
[A:thread] Worker pinned host=0 client=59 -> cpu=59 (pid=47294)
[A:thread] Worker pinned host=0 client=60 -> cpu=60 (pid=47295)
[A:thread] Worker pinned host=0 client=61 -> cpu=61 (pid=47296)
[A:thread] Worker pinned host=0 client=62 -> cpu=62 (pid=47297)
[A:thread] Worker pinned host=0 client=0 -> cpu=0 (pid=47213)
[A:thread] Worker pinned host=0 client=63 -> cpu=63 (pid=47298)
[A:thread] WriteRecv0 pid=47213 tid=140117367191232 cpu=64 host=0 rings=[0,1,2,3]
[A:thread] WriteRecv1 pid=47213 tid=140117358798528 cpu=65 host=0 rings=[4,5,6,7]
[A:thread] WriteRecv2 pid=47213 tid=140117350405824 cpu=66 host=0 rings=[[A:thread] WriteRecv3 pid=47213 tid=140117300385472 cpu=67 host=0 rings=[12,13,14,15]
8,9,10,11]
[A:thread] ReadRecv0 pid=47213 tid=140117291992768 cpu=68 host=0 rings=[0,1,2,3]
[A:thread] ReadRecv1 pid=47213 tid=140117283600064 cpu=69 host=0 rings=[[A:thread] ReadRecv2 pid=47213 tid=140116999796416 cpu=70 host=0 rings=[[A:thread] ReadRecv3 pid=47213 tid=140116991403712 cpu=71 host=0 rings=[12,13,14,154,5,6,7]
]
8,9,10,11]
[A:thread] InvalRecv0 pid=47213 tid=140116983011008 cpu=72 host=0 rings=[0,1,2,3]
[A:thread] InvalRecv1 pid=47213 tid=140116974618304 cpu=73 host=0 rings=[4,5,6,7]
[A:thread] InvalRecv3 pid=47213 tid=140116957832896 cpu=75 host=0 rings=[12,13,14,15]
[A:thread] InvalRecv2 pid=47213 tid=140116966225600 cpu=74 host=0 rings=[8,9,10,11]
[A:thread] ReservHandler pid=47213 tid=140116949440192 pinned cpu=85 (host_id=0)
[A:tls] worker host=0 client=2 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=1 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=49 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=0 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=43 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=45 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=56 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=36 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=13 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=48 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=7 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=15 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=52 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=58 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=24 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=61 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=53 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=23 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=57 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=62 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=47 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=51 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=63 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=9 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=29 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=27 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=17 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=11 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=60 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=59 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=28 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=20 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=44 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=55 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=31 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=46 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=50 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=10 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=12 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=32 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=21 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=4 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=35 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=25 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=19 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=39 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=40 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=33 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=30 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=26 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=37 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=8 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=41 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=18 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=22 entries=1024 (~1088 KiB)
