[A:cfg] ring_sharding T=32 N=0 (disabled) -> shards=1 block=32 routing=worker_id
[A:thread] Worker pinned host=0 client=1 -> cpu=1 (pid=122537)
[A:thread] Worker pinned host=0 client=2 -> cpu=2 (pid=122538)
[A:thread] Worker pinned host=0 client=3 -> cpu=3 (pid=122539)
[A:thread] Worker pinned host=0 client=4 -> cpu=4 (pid=122540)
[A:thread] Worker pinned host=0 client=5 -> cpu=5 (pid=122541)
[A:thread] Worker pinned host=0 client=6 -> cpu=6 (pid=122542)
[A:thread] Worker pinned host=0 client=7 -> cpu=7 (pid=122543)
[A:thread] Worker pinned host=0 client=8 -> cpu=8 (pid=122544)
[A:thread] Worker pinned host=0 client=9 -> cpu=9 (pid=122545)
[A:thread] Worker pinned host=0 client=10 -> cpu=10 (pid=122546)
[A:thread] Worker pinned host=0 client=11 -> cpu=11 (pid=122547)
[A:thread] Worker pinned host=0 client=12 -> cpu=12 (pid=122548)
[A:thread] Worker pinned host=0 client=13 -> cpu=13 (pid=122549)
[A:thread] Worker pinned host=0 client=14 -> cpu=14 (pid=122550)
[A:thread] Worker pinned host=0 client=15 -> cpu=15 (pid=122551)
[A:thread] Worker pinned host=0 client=16 -> cpu=16 (pid=122552)
[A:thread] Worker pinned host=0 client=17 -> cpu=17 (pid=122553)
[A:thread] Worker pinned host=0 client=18 -> cpu=18 (pid=122554)
[A:thread] Worker pinned host=0 client=19 -> cpu=19 (pid=122555)
[A:thread] Worker pinned host=0 client=20 -> cpu=20 (pid=122556)
[A:thread] Worker pinned host=0 client=21 -> cpu=21 (pid=122557)
[A:thread] Worker pinned host=0 client=22 -> cpu=22 (pid=122558)
[A:thread] Worker pinned host=0 client=23 -> cpu=23 (pid=122559)
[A:thread] Worker pinned host=0 client=24 -> cpu=24 (pid=122560)
[A:thread] Worker pinned host=0 client=25 -> cpu=25 (pid=122561)
[A:thread] Worker pinned host=0 client=26 -> cpu=26 (pid=122562)
[A:thread] Worker pinned host=0 client=27 -> cpu=27 (pid=122563)
[A:thread] Worker pinned host=0 client=28 -> cpu=28 (pid=122564)
[A:thread] Worker pinned host=0 client=29 -> cpu=29 (pid=122565)
[A:thread] Worker pinned host=0 client=30 -> cpu=30 (pid=122566)
[A:thread] Worker pinned host=0 client=0 -> cpu=0 (pid=122512)
[A:thread] Worker pinned host=0 client=31 -> cpu=31 (pid=122567)
[A:thread] WriteRecv0 pid=122512 tid=140071112062656 cpu=64 host=0 rings=[0]
[A:thread] ReadRecv0 pid=122512 tid=140071103669952 cpu=65 host=0 rings=[0]
[A:thread] InvalRecv0 pid=122512 tid=140071095277248 cpu=66 host=0 rings=[0]
[A:thread] ReservHandler pid=122512 tid=140071086884544 pinned cpu=85 (host_id=0)
[A:tls] worker host=0 client=7 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=15 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=30 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=5 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=13 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=14 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=27 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=26 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=19 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=1 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=12 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=0 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=31 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=23 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=11 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=17 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=10 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=22 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=16 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=29 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=28 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=9 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=6 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=21 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=2 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=3 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=25 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=8 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=20 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=24 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=18 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=4 entries=1024 (~1088 KiB)
# PATH host=0 label=after_LOAD tid=140071112276096 r0_tls=0 r2hit=0 r2miss_local=0 r3=0 cpool_ins_r=0 local_w=2499230 fwd_w=0 local_w_blk_fwd=0 local_w_stg_fwd=0 cpool_ins_w=2499229 cp_evict=0 cp_set_stale=0 cp_lru_evict=1974944 rh_served=0 lrs2r=0 lrs4r=0
# PATH host=0 label=after_LOAD AGG r0_tls=0 r2hit=0 r2miss_local=0 r3=0 cpool_ins_r=0 local_w=2499230 fwd_w=0 local_w_blk_fwd=0 local_w_stg_fwd=0 cpool_ins_w=2499229 cp_evict=0 cp_set_stale=0 cp_lru_evict=1974944 rh_served=0 lrs2r=0 lrs4r=0
YCSB opt=A cache=1 num_hosts=2 threads=32 threads_eff=32 rep=1 load_ops=5000000 load_thpt=326683 trans_ops=5000000 trans_wall_max=0.043897 trans_agg_thpt=113903000 w_avg_ns=0 w_p50_ns=0 w_p99_ns=0 r_avg_ns=760 r_p50_ns=218 r_p99_ns=13253 first_op_ns_max=108551 first_op_ns_avg=26129 ops_to_first_ns_max=213882 ops_to_first_ns_avg=91347 # local_read_optA_t32_cacheon_rep1
# PATH host=0 label=after_TRANS tid=140071112276096 r0_tls=0 r2hit=12497 r2miss_local=65628 r3=0 cpool_ins_r=0 local_w=2499230 fwd_w=0 local_w_blk_fwd=0 local_w_stg_fwd=0 cpool_ins_w=2499229 cp_evict=0 cp_set_stale=0 cp_lru_evict=1975282 rh_served=0 lrs2r=0 lrs4r=0
# PATH host=0 label=after_TRANS AGG r0_tls=0 r2hit=12497 r2miss_local=65628 r3=0 cpool_ins_r=0 local_w=2499230 fwd_w=0 local_w_blk_fwd=0 local_w_stg_fwd=0 cpool_ins_w=2499229 cp_evict=0 cp_set_stale=0 cp_lru_evict=1975282 rh_served=0 lrs2r=0 lrs4r=0
# CACHE_FILL host=0 cache_buckets=131072 capacity=524288 filled=524285 stale=0 tomb=0 fill_pct=99.999
