[A:cfg] ring_sharding T=32 N=0 (disabled) -> shards=1 block=32 routing=worker_id
[A:thread] Worker pinned host=1 client=1 -> cpu=1 (pid=89382)
[A:thread] Worker pinned host=1 client=2 -> cpu=2 (pid=89383)
[A:thread] Worker pinned host=1 client=3 -> cpu=3 (pid=89384)
[A:thread] Worker pinned host=1 client=4 -> cpu=4 (pid=89385)
[A:thread] Worker pinned host=1 client=5 -> cpu=5 (pid=89386)
[A:thread] Worker pinned host=1 client=6 -> cpu=6 (pid=89387)
[A:thread] Worker pinned host=1 client=7 -> cpu=7 (pid=89388)
[A:thread] Worker pinned host=1 client=8 -> cpu=8 (pid=89389)
[A:thread] Worker pinned host=1 client=9 -> cpu=9 (pid=89390)
[A:thread] Worker pinned host=1 client=10 -> cpu=10 (pid=89391)
[A:thread] Worker pinned host=1 client=11 -> cpu=11 (pid=89392)
[A:thread] Worker pinned host=1 client=12 -> cpu=12 (pid=89393)
[A:thread] Worker pinned host=1 client=13 -> cpu=13 (pid=89394)
[A:thread] Worker pinned host=1 client=14 -> cpu=14 (pid=89395)
[A:thread] Worker pinned host=1 client=15 -> cpu=15 (pid=89396)
[A:thread] Worker pinned host=1 client=16 -> cpu=16 (pid=89397)
[A:thread] Worker pinned host=1 client=17 -> cpu=17 (pid=89398)
[A:thread] Worker pinned host=1 client=18 -> cpu=18 (pid=89399)
[A:thread] Worker pinned host=1 client=19 -> cpu=19 (pid=89400)
[A:thread] Worker pinned host=1 client=20 -> cpu=20 (pid=89401)
[A:thread] Worker pinned host=1 client=21 -> cpu=21 (pid=89402)
[A:thread] Worker pinned host=1 client=22 -> cpu=22 (pid=89403)
[A:thread] Worker pinned host=1 client=23 -> cpu=23 (pid=89404)
[A:thread] Worker pinned host=1 client=24 -> cpu=24 (pid=89405)
[A:thread] Worker pinned host=1 client=25 -> cpu=25 (pid=89406)
[A:thread] Worker pinned host=1 client=26 -> cpu=26 (pid=89407)
[A:thread] Worker pinned host=1 client=27 -> cpu=27 (pid=89408)
[A:thread] Worker pinned host=1 client=28 -> cpu=28 (pid=89409)
[A:thread] Worker pinned host=1 client=29 -> cpu=29 (pid=89410)
[A:thread] Worker pinned host=1 client=30 -> cpu=30 (pid=89411)
[A:thread] Worker pinned host=1 client=0 -> cpu=0 (pid=89381)
[A:thread] Worker pinned host=1 client=31 -> cpu=31 (pid=89412)
[A:thread] WriteRecv0 pid=89381 tid=140234638759616 cpu=64 host=1 rings=[0]
[A:thread] ReadRecv0 pid=89381 tid=140234630366912 cpu=65 host=1 rings=[0]
[A:thread] InvalRecv0 pid=89381 tid=140234621974208 cpu=66 host=1 rings=[0]
[A:thread] ReservHandler pid=89381 tid=140234571953856 pinned cpu=85 (host_id=1)
[A:tls] worker host=1 client=0 entries=1024 (~1088 KiB)
[A:tls] worker host=1 client=16 entries=1024 (~1088 KiB)
[A:tls] worker host=1 client=15 entries=1024 (~1088 KiB)
[A:tls] worker host=1 client=12 entries=1024 (~1088 KiB)
[A:tls] worker host=1 client=3 entries=1024 (~1088 KiB)
[A:tls] worker host=1 client=5 entries=1024 (~1088 KiB)
[A:tls] worker host=1 client=19 entries=1024 (~1088 KiB)
[A:tls] worker host=1 client=21 entries=1024 (~1088 KiB)
[A:tls] worker host=1 client=23 entries=1024 (~1088 KiB)
[A:tls] worker host=1 client=20 entries=1024 (~1088 KiB)
[A:tls] worker host=1 client=2 entries=1024 (~1088 KiB)
[A:tls] worker host=1 client=9 entries=1024 (~1088 KiB)
[A:tls] worker host=1 client=24 entries=1024 (~1088 KiB)
[A:tls] worker host=1 client=22 entries=1024 (~1088 KiB)
[A:tls] worker host=1 client=28 entries=1024 (~1088 KiB)
[A:tls] worker host=1 client=11 entries=1024 (~1088 KiB)
[A:tls] worker host=1 client=8 entries=1024 (~1088 KiB)
[A:tls] worker host=1 client=10 entries=1024 (~1088 KiB)
[A:tls] worker host=1 client=13 entries=1024 (~1088 KiB)
[A:tls] worker host=1 client=30 entries=1024 (~1088 KiB)
[A:tls] worker host=1 client=29 entries=1024 (~1088 KiB)
[A:tls] worker host=1 client=27 entries=1024 (~1088 KiB)
[A:tls] worker host=1 client=1 entries=1024 (~1088 KiB)
[A:tls] worker host=1 client=14 entries=1024 (~1088 KiB)
[A:tls] worker host=1 client=26 entries=1024 (~1088 KiB)
[A:tls] worker host=1 client=17 entries=1024 (~1088 KiB)
[A:tls] worker host=1 client=4 entries=1024 (~1088 KiB)
[A:tls] worker host=1 client=6 entries=1024 (~1088 KiB)
[A:tls] worker host=1 client=18 entries=1024 (~1088 KiB)
[A:tls] worker host=1 client=7 entries=1024 (~1088 KiB)
[A:tls] worker host=1 client=25 entries=1024 (~1088 KiB)
[A:tls] worker host=1 client=31 entries=1024 (~1088 KiB)
# PATH host=1 label=after_LOAD tid=140234638973056 r0_tls=0 r2hit=0 r2miss_local=0 r3=0 cpool_ins_r=0 local_w=999071 fwd_w=0 local_w_blk_fwd=0 local_w_stg_fwd=0 cpool_ins_w=999069 cp_evict=0 cp_set_stale=0 cp_lru_evict=485113 rh_served=0
# PATH host=1 label=after_LOAD tid=140234630366912 r0_tls=0 r2hit=0 r2miss_local=0 r3=0 cpool_ins_r=0 local_w=0 fwd_w=0 local_w_blk_fwd=0 local_w_stg_fwd=0 cpool_ins_w=0 cp_evict=0 cp_set_stale=0 cp_lru_evict=0 rh_served=3162
# PATH host=1 label=after_LOAD AGG r0_tls=0 r2hit=0 r2miss_local=0 r3=0 cpool_ins_r=0 local_w=999071 fwd_w=0 local_w_blk_fwd=0 local_w_stg_fwd=0 cpool_ins_w=999069 cp_evict=0 cp_set_stale=0 cp_lru_evict=485113 rh_served=3162
# PATH host=1 label=after_TRANS tid=140234638973056 r0_tls=0 r2hit=44831 r2miss_local=0 r3=33294 cpool_ins_r=5921 local_w=999071 fwd_w=0 local_w_blk_fwd=0 local_w_stg_fwd=0 cpool_ins_w=999069 cp_evict=0 cp_set_stale=0 cp_lru_evict=490847 rh_served=0
# PATH host=1 label=after_TRANS tid=140234630366912 r0_tls=0 r2hit=0 r2miss_local=0 r3=0 cpool_ins_r=0 local_w=0 fwd_w=0 local_w_blk_fwd=0 local_w_stg_fwd=0 cpool_ins_w=0 cp_evict=0 cp_set_stale=0 cp_lru_evict=0 rh_served=942369
# PATH host=1 label=after_TRANS AGG r0_tls=0 r2hit=44831 r2miss_local=0 r3=33294 cpool_ins_r=5921 local_w=999071 fwd_w=0 local_w_blk_fwd=0 local_w_stg_fwd=0 cpool_ins_w=999069 cp_evict=0 cp_set_stale=0 cp_lru_evict=490847 rh_served=942369
