[A:thread] Worker pinned host=0 client=1 -> cpu=1 (pid=212043)
[A:thread] Worker pinned host=0 client=2 -> cpu=2 (pid=212044)
[A:thread] Worker pinned host=0 client=3 -> cpu=3 (pid=212045)
[A:thread] Worker pinned host=0 client=4 -> cpu=4 (pid=212046)
[A:thread] Worker pinned host=0 client=5 -> cpu=5 (pid=212047)
[A:thread] Worker pinned host=0 client=6 -> cpu=6 (pid=212048)
[A:thread] Worker pinned host=0 client=7 -> cpu=7 (pid=212049)
[A:thread] Worker pinned host=0 client=8 -> cpu=8 (pid=212050)
[A:thread] Worker pinned host=0 client=9 -> cpu=9 (pid=212051)
[A:thread] Worker pinned host=0 client=10 -> cpu=10 (pid=212052)
[A:thread] Worker pinned host=0 client=11 -> cpu=11 (pid=212053)
[A:thread] Worker pinned host=0 client=12 -> cpu=12 (pid=212054)
[A:thread] Worker pinned host=0 client=13 -> cpu=13 (pid=212055)
[A:thread] Worker pinned host=0 client=14 -> cpu=14 (pid=212056)
[A:thread] Worker pinned host=0 client=15 -> cpu=15 (pid=212057)
[A:thread] Worker pinned host=0 client=16 -> cpu=16 (pid=212058)
[A:thread] Worker pinned host=0 client=17 -> cpu=17 (pid=212059)
[A:thread] Worker pinned host=0 client=18 -> cpu=18 (pid=212060)
[A:thread] Worker pinned host=0 client=19 -> cpu=19 (pid=212061)
[A:thread] Worker pinned host=0 client=20 -> cpu=20 (pid=212062)
[A:thread] Worker pinned host=0 client=21 -> cpu=21 (pid=212063)
[A:thread] Worker pinned host=0 client=22 -> cpu=22 (pid=212064)
[A:thread] Worker pinned host=0 client=23 -> cpu=23 (pid=212065)
[A:thread] Worker pinned host=0 client=24 -> cpu=24 (pid=212066)
[A:thread] Worker pinned host=0 client=25 -> cpu=25 (pid=212067)
[A:thread] Worker pinned host=0 client=26 -> cpu=26 (pid=212068)
[A:thread] Worker pinned host=0 client=27 -> cpu=27 (pid=212069)
[A:thread] Worker pinned host=0 client=28 -> cpu=28 (pid=212070)
[A:thread] Worker pinned host=0 client=29 -> cpu=29 (pid=212071)
[A:thread] Worker pinned host=0 client=30 -> cpu=30 (pid=212072)
[A:thread] Worker pinned host=0 client=0 -> cpu=0 (pid=212042)
[A:thread] Worker pinned host=0 client=31 -> cpu=31 (pid=212073)
[A:thread] WriteReceiver pid=212042 tid=140327330510528 pinned cpu=65 (host_id=0)
[A:thread] ReadReceiver pid=212042 tid=140327322117824 pinned cpu=67 (host_id=0)
[A:tls] worker host=0 client=7 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=11 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=13 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=10 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=14 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=15 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=4 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=16 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=19 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=17 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=5 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=6 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=12 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=3 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=2 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=1 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=18 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=20 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=21 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=9 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=8 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=24 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=22 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=23 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=25 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=26 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=27 entries=1024 (~1088 KiB)
[A:thread] WriteSender pid=212042 tid=140327305332416 pinned cpu=64 (host_id=0)
[A:sender] kind=0 policy=P0 K=16 T_us=100 host_id=0
[A:thread] InvalReceiver pid=212042 tid=140327313725120 pinned cpu=69 (host_id=0)
[A:thread] ReadSender pid=212042 tid=140327296939712 pinned cpu=66 (host_id=0)
[A:sender] kind=1 policy=P0 K=16 T_us=100 host_id=0
[A:tls] worker host=0 client=28 entries=1024 (~1088 KiB)
[A:thread] InvalSender pid=212042 tid=140327288547008 pinned cpu=68 (host_id=0)
[A:sender] kind=2 policy=P0 K=16 T_us=100 host_id=0
[A:tls] worker host=0 client=0 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=29 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=30 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=31 entries=1024 (~1088 KiB)
YCSB opt=A cache=1 num_hosts=2 threads=32 threads_eff=32 rep=2 load_ops=50000 load_thpt=259445 trans_ops=50000 trans_wall_max=0.006298 trans_agg_thpt=7939028 w_avg_ns=0 w_p50_ns=0 w_p99_ns=0 r_avg_ns=6623 r_p50_ns=8156 r_p99_ns=31690 # workloadc_optA_t32_cacheon_rep2
