[A:thread] Worker pinned host=0 client=1 -> cpu=1 (pid=211210)
[A:thread] Worker pinned host=0 client=2 -> cpu=2 (pid=211211)
[A:thread] Worker pinned host=0 client=3 -> cpu=3 (pid=211212)
[A:thread] Worker pinned host=0 client=4 -> cpu=4 (pid=211213)
[A:thread] Worker pinned host=0 client=5 -> cpu=5 (pid=211214)
[A:thread] Worker pinned host=0 client=6 -> cpu=6 (pid=211215)
[A:thread] Worker pinned host=0 client=7 -> cpu=7 (pid=211216)
[A:thread] Worker pinned host=0 client=8 -> cpu=8 (pid=211217)
[A:thread] Worker pinned host=0 client=9 -> cpu=9 (pid=211218)
[A:thread] Worker pinned host=0 client=10 -> cpu=10 (pid=211219)
[A:thread] Worker pinned host=0 client=11 -> cpu=11 (pid=211220)
[A:thread] Worker pinned host=0 client=12 -> cpu=12 (pid=211221)
[A:thread] Worker pinned host=0 client=13 -> cpu=13 (pid=211222)
[A:thread] Worker pinned host=0 client=14 -> cpu=14 (pid=211223)
[A:thread] Worker pinned host=0 client=15 -> cpu=15 (pid=211224)
[A:thread] Worker pinned host=0 client=16 -> cpu=16 (pid=211225)
[A:thread] Worker pinned host=0 client=17 -> cpu=17 (pid=211226)
[A:thread] Worker pinned host=0 client=18 -> cpu=18 (pid=211227)
[A:thread] Worker pinned host=0 client=19 -> cpu=19 (pid=211228)
[A:thread] Worker pinned host=0 client=20 -> cpu=20 (pid=211229)
[A:thread] Worker pinned host=0 client=21 -> cpu=21 (pid=211230)
[A:thread] Worker pinned host=0 client=22 -> cpu=22 (pid=211231)
[A:thread] Worker pinned host=0 client=23 -> cpu=23 (pid=211232)
[A:thread] Worker pinned host=0 client=24 -> cpu=24 (pid=211233)
[A:thread] Worker pinned host=0 client=25 -> cpu=25 (pid=211234)
[A:thread] Worker pinned host=0 client=26 -> cpu=26 (pid=211235)
[A:thread] Worker pinned host=0 client=27 -> cpu=27 (pid=211236)
[A:thread] Worker pinned host=0 client=28 -> cpu=28 (pid=211237)
[A:thread] Worker pinned host=0 client=29 -> cpu=29 (pid=211238)
[A:thread] Worker pinned host=0 client=30 -> cpu=30 (pid=211239)
[A:thread] Worker pinned host=0 client=31 -> cpu=31 (pid=211240)
[A:thread] Worker pinned host=0 client=32 -> cpu=32 (pid=211241)
[A:thread] Worker pinned host=0 client=33 -> cpu=33 (pid=211242)
[A:thread] Worker pinned host=0 client=34 -> cpu=34 (pid=211243)
[A:thread] Worker pinned host=0 client=35 -> cpu=35 (pid=211244)
[A:thread] Worker pinned host=0 client=36 -> cpu=36 (pid=211245)
[A:thread] Worker pinned host=0 client=37 -> cpu=37 (pid=211246)
[A:thread] Worker pinned host=0 client=38 -> cpu=38 (pid=211247)
[A:thread] Worker pinned host=0 client=39 -> cpu=39 (pid=211248)
[A:thread] Worker pinned host=0 client=40 -> cpu=40 (pid=211249)
[A:thread] Worker pinned host=0 client=41 -> cpu=41 (pid=211250)
[A:thread] Worker pinned host=0 client=42 -> cpu=42 (pid=211251)
[A:thread] Worker pinned host=0 client=43 -> cpu=43 (pid=211252)
[A:thread] Worker pinned host=0 client=44 -> cpu=44 (pid=211253)
[A:thread] Worker pinned host=0 client=45 -> cpu=45 (pid=211254)
[A:thread] Worker pinned host=0 client=46 -> cpu=46 (pid=211255)
[A:thread] Worker pinned host=0 client=47 -> cpu=47 (pid=211256)
[A:thread] Worker pinned host=0 client=49 -> cpu=49 (pid=211258)
[A:thread] Worker pinned host=0 client=48 -> cpu=48 (pid=211257)
[A:thread] Worker pinned host=0 client=50 -> cpu=50 (pid=211259)
[A:thread] Worker pinned host=0 client=51 -> cpu=51 (pid=211260)
[A:thread] Worker pinned host=0 client=52 -> cpu=52 (pid=211261)
[A:thread] Worker pinned host=0 client=53 -> cpu=53 (pid=211262)
[A:thread] Worker pinned host=0 client=54 -> cpu=54 (pid=211263)
[A:thread] Worker pinned host=0 client=55 -> cpu=55 (pid=211264)
[A:thread] Worker pinned host=0 client=56 -> cpu=56 (pid=211265)
[A:thread] Worker pinned host=0 client=57 -> cpu=57 (pid=211266)
[A:thread] Worker pinned host=0 client=58 -> cpu=58 (pid=211267)
[A:thread] Worker pinned host=0 client=59 -> cpu=59 (pid=211268)
[A:thread] Worker pinned host=0 client=60 -> cpu=60 (pid=211269)
[A:thread] Worker pinned host=0 client=61 -> cpu=61 (pid=211270)
[A:thread] Worker pinned host=0 client=62 -> cpu=62 (pid=211271)
[A:thread] Worker pinned host=0 client=0 -> cpu=0 (pid=211209)
[A:thread] Worker pinned host=0 client=63 -> cpu=63 (pid=211272)
[A:thread] WriteReceiver pid=211209 tid=140162678912704 pinned cpu=65 (host_id=0)
[A:thread] ReadReceiver pid=211209 tid=140162670520000 pinned cpu=67 (host_id=0)
[A:thread] InvalReceiver pid=211209 tid=140162662127296 pinned cpu=69 (host_id=0)
[A:tls] worker host=0 client=61 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=62 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=42 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=39 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=48 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=36 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=7 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=47 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=59 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=35 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=16 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=25 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=6 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=5 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=22 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=18 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=55 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=27 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=0 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=21 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=63 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=9 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=19 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=45 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=58 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=60 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=38 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=4 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=2 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=43 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=3 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=31 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=23 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=53 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=46 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=34 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=49 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=26 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=8 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=30 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=17 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=37 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=50 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=54 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=13 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=44 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=28 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=29 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=57 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=40 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=12 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=24 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=41 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=56 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=1 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=51 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=14 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=52 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=20 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=11 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=32 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=33 entries=1024 (~1088 KiB)
[A:tls] worker host=0 client=15 entries=1024 (~1088 KiB)
[A:thread] ReadSender pid=211209 tid=140162645341888 pinned cpu=66 (host_id=0)
[A:sender] kind=1 policy=P0 K=16 T_us=100 host_id=0
[A:tls] worker host=0 client=10 entries=1024 (~1088 KiB)
[A:thread] WriteSender pid=211209 tid=140162653734592 pinned cpu=64 (host_id=0)
[A:sender] kind=0 policy=P0 K=16 T_us=100 host_id=0
[A:thread] InvalSender pid=211209 tid=140162636949184 pinned cpu=68 (host_id=0)
